Phone,Email,CreditScore,AgeGroup,FamilyBackground,Income,Clicks,TimeOnSite,CityTier,Comments,Intent
+91-9067357402,user2467@test.com,676,51+,Single,514451,5,7.4483077123883685,T1,just browsing,0
+91-8797790100,user2468@test.com,467,26-35,Married,321870,3,4.678898079862134,T3,call later,0
+91-7082430197,user2469@test.com,513,36-50,Married with Kids,470676,4,8.98833074537775,T1,not interested,0
+91-8115889230,user2470@test.com,449,26-35,Married with Kids,234651,8,3.561980987075799,T1,call later,0
+91-9500307604,user2471@test.com,315,51+,Single,289016,0,7.047488322642134,T1,call later,0
+91-9924764630,user2472@test.com,390,18-25,Married,125619,14,7.4011937645381405,T2,just browsing,0
+91-7588881721,user2473@test.com,419,51+,Married with Kids,383973,10,1.9874171297620125,T1,just browsing,0
+91-7814733175,user2474@test.com,552,51+,Married,830467,0,1.5814692574283662,T3,just browsing,0
+91-9299139494,user2475@test.com,359,51+,Single,120912,16,0.9273114720716924,T3,urgent,0
+91-9658362244,user2476@test.com,565,51+,Married with Kids,795694,14,7.015823433276677,T1,call later,0
+91-7924284992,user2477@test.com,708,51+,Married with Kids,273073,13,5.481504546801808,T2,just browsing,0
+91-8389423628,user2478@test.com,330,51+,Married,789701,8,0.867187725435723,T1,urgent,0
+91-7052058324,user2479@test.com,320,51+,Married with Kids,505879,3,3.083341509002835,T1,not interested,1
+91-8035952369,user2480@test.com,588,18-25,Single,122104,8,1.4234641938217918,T3,not interested,1
+91-9702817772,user2481@test.com,842,18-25,Single,535539,4,0.9268102308636728,T2,call later,1
+91-7854081204,user2482@test.com,797,26-35,Married with Kids,541493,2,2.987711646042345,T3,just browsing,0
+91-7277526500,user2483@test.com,773,26-35,Single,600722,17,0.9629601201627203,T2,call later,0
+91-7183108255,user2484@test.com,704,36-50,Married with Kids,342379,8,2.6018600127837663,T1,call later,0
+91-9095317155,user2485@test.com,847,36-50,Married with Kids,510856,3,5.527191665234982,T3,call later,0
+91-8595187664,user2486@test.com,431,18-25,Married with Kids,248583,6,5.60904206736423,T1,urgent,0
+91-7471313378,user2487@test.com,623,18-25,Married with Kids,289439,0,1.680023008633803,T1,call later,0
+91-8141821936,user2488@test.com,431,36-50,Married,984667,15,1.9101351924154886,T3,not interested,0
+91-9353468091,user2489@test.com,820,18-25,Married with Kids,800014,5,8.549715679886873,T1,just browsing,1
+91-9774935946,user2490@test.com,329,36-50,Single,479616,5,1.669348987269328,T2,looking for 3BHK,1
+91-8951535806,user2491@test.com,600,26-35,Married,194428,13,0.4574146676801183,T1,looking for 3BHK,1
+91-9144622484,user2492@test.com,303,18-25,Single,941665,4,2.448208501671872,T2,looking for 3BHK,0
+91-8142544127,user2493@test.com,624,18-25,Married with Kids,727775,10,5.764264018611255,T1,just browsing,1
+91-7421261494,user2494@test.com,808,36-50,Single,692125,0,0.07224464694527866,T2,call later,1
+91-7640971380,user2495@test.com,536,51+,Married,820120,19,9.849870694213775,T3,just browsing,0
+91-9096979737,user2496@test.com,834,51+,Single,885119,9,2.3038961052147644,T1,just browsing,0
+91-7546318845,user2497@test.com,315,26-35,Married,326105,0,2.381175283958956,T3,urgent,0
+91-7644454083,user2498@test.com,833,18-25,Married with Kids,420642,3,7.3861749970686645,T3,just browsing,0
+91-8394472499,user2499@test.com,745,18-25,Married with Kids,485810,7,2.481790868147754,T2,urgent,0
+91-8045729903,user2500@test.com,802,36-50,Single,734889,0,3.9615137574313755,T1,not interested,0
+91-9799075921,user2501@test.com,529,51+,Single,602872,7,5.439186886472362,T3,urgent,0
+91-9044482279,user2502@test.com,406,51+,Married with Kids,327757,13,0.21872471853927822,T1,looking for 3BHK,0
+91-8614427880,user2503@test.com,688,26-35,Married with Kids,338738,16,8.372926261517838,T2,urgent,0
+91-9637459164,user2504@test.com,562,51+,Single,267038,8,5.120507784795998,T3,not interested,0
+91-8694262707,user2505@test.com,364,51+,Married with Kids,491291,5,3.1291897897888465,T2,just browsing,0
+91-8973308837,user2506@test.com,564,51+,Married,605450,0,3.9978662791044095,T3,looking for 3BHK,0
+91-8685318185,user2507@test.com,637,36-50,Married,216052,8,0.558247222476751,T2,urgent,0
+91-7571853424,user2508@test.com,600,51+,Single,339109,0,7.17981103246209,T1,call later,1
+91-7438728895,user2509@test.com,677,26-35,Single,554706,13,5.3950439891423185,T3,just browsing,0
+91-9829061239,user2510@test.com,474,51+,Married with Kids,284717,10,9.139914413211013,T3,looking for 3BHK,0
+91-8354662280,user2511@test.com,451,26-35,Married with Kids,299303,7,4.641868399299827,T1,looking for 3BHK,0
+91-9955516032,user2512@test.com,775,36-50,Married,882849,11,8.284015316940652,T3,urgent,0
+91-8879491131,user2513@test.com,565,36-50,Single,303253,5,1.883285443001378,T2,just browsing,0
+91-7328207919,user2514@test.com,628,26-35,Single,452785,16,0.5650936534773732,T3,just browsing,1
+91-8093802012,user2515@test.com,462,36-50,Single,286104,10,9.484401237644427,T3,call later,0
+91-8199875168,user2516@test.com,737,18-25,Single,960117,9,2.5695808716760293,T3,call later,0
+91-7165039929,user2517@test.com,642,18-25,Married,770392,7,8.33583724899347,T2,looking for 3BHK,0
+91-8086877695,user2518@test.com,666,18-25,Married,819581,11,2.573337201392044,T1,looking for 3BHK,1
+91-8982030612,user2519@test.com,764,18-25,Single,253315,3,1.5584169511843293,T2,not interested,0
+91-9736759498,user2520@test.com,498,18-25,Married,145915,12,7.32530894654113,T2,looking for 3BHK,0
+91-9127950582,user2521@test.com,799,36-50,Single,995394,2,7.784061300900463,T3,call later,0
+91-9831903521,user2522@test.com,315,26-35,Married,307041,19,8.436127355903988,T3,urgent,1
+91-8659355911,user2523@test.com,595,36-50,Married with Kids,583639,3,8.648686826442626,T1,not interested,1
+91-8933269717,user2524@test.com,810,51+,Married,903811,7,4.831311942367778,T3,looking for 3BHK,0
+91-9734475463,user2525@test.com,538,18-25,Single,434545,4,4.002168914981544,T2,call later,0
+91-7974805936,user2526@test.com,600,18-25,Married with Kids,179146,1,7.50968966339995,T3,not interested,0
+91-9636824654,user2527@test.com,305,36-50,Single,713704,7,5.69386311822036,T3,urgent,0
+91-7286268347,user2528@test.com,519,51+,Married with Kids,307323,4,9.652841479552208,T1,urgent,0
+91-8935396694,user2529@test.com,752,36-50,Married with Kids,233703,15,3.7583601131923916,T2,call later,0
+91-9226545495,user2530@test.com,732,26-35,Married,229140,14,0.42875530857026667,T2,just browsing,0
+91-7644970962,user2531@test.com,685,18-25,Married,198567,18,5.893045727254594,T1,call later,0
+91-7453950020,user2532@test.com,594,36-50,Married with Kids,423340,12,3.5346959899913823,T2,call later,0
+91-9199976384,user2533@test.com,417,26-35,Married with Kids,375974,10,3.4267367359470424,T2,call later,0
+91-8903843414,user2534@test.com,704,18-25,Married with Kids,255668,15,5.645190782981103,T3,just browsing,1
+91-9921556068,user2535@test.com,311,18-25,Single,667772,17,9.217812915786588,T1,looking for 3BHK,1
+91-7205431815,user2536@test.com,508,18-25,Married,194756,14,2.6695828054685036,T1,looking for 3BHK,0
+91-7178983756,user2537@test.com,464,51+,Single,912204,5,3.795933745274728,T3,urgent,0
+91-7163302599,user2538@test.com,593,36-50,Married,596563,7,8.912496502376168,T1,looking for 3BHK,0
+91-7364178936,user2539@test.com,818,18-25,Single,891548,3,8.9521913570646,T1,call later,0
+91-9830536064,user2540@test.com,377,18-25,Married,443983,15,2.345890697936283,T3,looking for 3BHK,0
+91-7309599852,user2541@test.com,733,26-35,Married with Kids,840413,10,7.063305872191632,T3,just browsing,1
+91-7306045335,user2542@test.com,376,36-50,Married with Kids,223085,19,4.155609432159137,T2,looking for 3BHK,0
+91-7452550114,user2543@test.com,347,26-35,Married,625924,1,9.360005533062015,T2,call later,1
+91-7052005527,user2544@test.com,381,36-50,Married with Kids,534806,3,7.3224531143725935,T3,looking for 3BHK,0
+91-7152775696,user2545@test.com,508,18-25,Married with Kids,454482,13,4.943532753411665,T1,urgent,0
+91-9184331411,user2546@test.com,744,51+,Single,632099,10,8.174113488016427,T3,looking for 3BHK,0
+91-8664708839,user2547@test.com,821,26-35,Married,770583,3,9.978785389353247,T3,urgent,0
+91-8517203257,user2548@test.com,328,51+,Married with Kids,241653,2,4.470433057963775,T3,not interested,1
+91-8984047006,user2549@test.com,603,51+,Married,383063,4,3.7351240706644906,T2,just browsing,0
+91-8273610605,user2550@test.com,764,51+,Single,707306,5,6.070360988048664,T3,urgent,0
+91-8501963914,user2551@test.com,801,36-50,Married,542657,8,6.830824700903476,T1,not interested,0
+91-9840565126,user2552@test.com,745,36-50,Single,757964,3,7.04448524095522,T3,not interested,0
+91-7795408923,user2553@test.com,789,51+,Single,755567,6,4.735828996422903,T3,call later,1
+91-8524032050,user2554@test.com,727,18-25,Single,324998,12,3.3229278188714084,T3,not interested,1
+91-7747793898,user2555@test.com,658,18-25,Married with Kids,763823,9,8.219247471818464,T2,just browsing,1
+91-8770088889,user2556@test.com,390,51+,Single,267518,11,9.582603084118109,T1,just browsing,1
+91-7422606084,user2557@test.com,352,26-35,Married,583742,9,8.639818533042556,T1,just browsing,0
+91-9360582916,user2558@test.com,503,26-35,Married,988204,10,6.823542265609349,T2,just browsing,0
+91-9835978589,user2559@test.com,455,36-50,Married with Kids,636959,10,3.6015011710115905,T2,call later,0
+91-7295119367,user2560@test.com,301,26-35,Married with Kids,371620,5,6.224831257831033,T2,looking for 3BHK,0
+91-8138365759,user2561@test.com,656,18-25,Single,891418,5,1.011600635049158,T1,urgent,1
+91-8822341257,user2562@test.com,357,51+,Single,470302,19,5.339129727920272,T1,call later,0
+91-7089957925,user2563@test.com,553,26-35,Single,521806,5,7.8121720042306775,T3,call later,0
+91-7354840174,user2564@test.com,479,51+,Married with Kids,508742,11,2.510591468036706,T1,urgent,1
+91-7352924639,user2565@test.com,792,26-35,Married with Kids,666289,13,5.015342689658624,T2,urgent,0
+91-9210437487,user2566@test.com,334,36-50,Married,415386,17,0.732742464147873,T1,looking for 3BHK,0
+91-8268925662,user2567@test.com,374,18-25,Single,631091,18,8.384969703289348,T1,looking for 3BHK,0
+91-7978575719,user2568@test.com,588,36-50,Single,151446,9,3.502319704395954,T1,just browsing,1
+91-9682909592,user2569@test.com,670,51+,Married,636193,9,5.822078684269565,T1,looking for 3BHK,0
+91-8640418241,user2570@test.com,628,18-25,Married,626749,6,3.785348400495605,T3,looking for 3BHK,1
+91-9866248142,user2571@test.com,603,18-25,Married,861609,9,5.976003664322449,T2,urgent,0
+91-7883420081,user2572@test.com,520,36-50,Married,682975,13,7.441979604087234,T1,not interested,0
+91-7044786626,user2573@test.com,463,26-35,Single,761033,4,3.268146023806305,T2,just browsing,0
+91-7521350704,user2574@test.com,779,36-50,Married with Kids,569706,10,5.1926137444598774,T2,just browsing,0
+91-8096992547,user2575@test.com,754,51+,Single,175956,6,7.948745365422339,T1,call later,1
+91-9641460605,user2576@test.com,674,26-35,Married,873415,19,6.878513994096139,T3,looking for 3BHK,0
+91-8119755075,user2577@test.com,519,36-50,Married with Kids,605487,17,0.5707296116975691,T3,looking for 3BHK,1
+91-7297444968,user2578@test.com,553,36-50,Single,707151,10,5.6875882835311495,T3,urgent,0
+91-9765547688,user2579@test.com,487,26-35,Married,915996,19,3.763336732302501,T1,looking for 3BHK,0
+91-9277630329,user2580@test.com,490,26-35,Married with Kids,956124,2,7.087801467756539,T1,call later,0
+91-9054090870,user2581@test.com,688,26-35,Married with Kids,636539,6,0.16667840588354355,T1,urgent,0
+91-7180179133,user2582@test.com,514,36-50,Married with Kids,441200,3,3.305968060660487,T1,just browsing,1
+91-8383905033,user2583@test.com,674,26-35,Single,837445,18,0.8649307579282084,T1,looking for 3BHK,0
+91-7537874083,user2584@test.com,385,26-35,Married,495121,17,9.204919079002721,T2,looking for 3BHK,0
+91-8257661067,user2585@test.com,773,26-35,Single,545424,10,8.764995684121752,T2,call later,0
+91-9037258074,user2586@test.com,830,18-25,Single,293166,13,9.680886802497263,T1,call later,0
+91-7489440001,user2587@test.com,346,51+,Single,509950,9,6.434682950503603,T3,urgent,0
+91-9585061749,user2588@test.com,364,26-35,Married with Kids,344796,13,8.070488636570325,T2,just browsing,0
+91-9087420684,user2589@test.com,774,51+,Married,294683,3,6.118687519995043,T1,call later,0
+91-9501486260,user2590@test.com,445,26-35,Single,791437,11,4.920438056006362,T1,call later,0
+91-9236682127,user2591@test.com,681,26-35,Married,367805,11,8.338204532066811,T2,just browsing,0
+91-9647846175,user2592@test.com,365,18-25,Married with Kids,592451,1,7.7616621631445515,T2,not interested,0
+91-9819554171,user2593@test.com,816,18-25,Single,103838,5,7.332768082904178,T1,urgent,0
+91-7672756961,user2594@test.com,392,26-35,Married,142073,4,8.93910922393944,T3,not interested,0
+91-7550167050,user2595@test.com,725,26-35,Married with Kids,765738,18,9.287441756202128,T1,just browsing,0
+91-7187843081,user2596@test.com,767,26-35,Single,560741,14,4.452873014895792,T2,looking for 3BHK,0
+91-8452847886,user2597@test.com,393,51+,Single,175113,9,2.8282130675125803,T2,urgent,0
+91-7475916560,user2598@test.com,432,26-35,Married,344571,6,5.117855493880601,T1,just browsing,1
+91-9570673553,user2599@test.com,733,51+,Married,451950,18,0.930661983159724,T2,just browsing,0
+91-7964716726,user2600@test.com,640,18-25,Single,396028,7,9.381604615250636,T1,urgent,0
+91-7408072136,user2601@test.com,613,51+,Single,783887,14,9.838533219242173,T3,not interested,1
+91-8598445208,user2602@test.com,511,26-35,Married with Kids,797547,3,6.527048609117444,T3,looking for 3BHK,0
+91-8614877159,user2603@test.com,819,18-25,Married with Kids,860626,12,7.461616949731173,T1,not interested,0
+91-8855756090,user2604@test.com,458,36-50,Single,247053,4,3.2367205557896703,T2,call later,1
+91-9362626893,user2605@test.com,567,18-25,Married,162457,10,8.662674576752957,T2,not interested,0
+91-8887230075,user2606@test.com,773,36-50,Married,520296,15,9.003025371841314,T3,call later,0
+91-8669251065,user2607@test.com,709,51+,Single,898229,19,0.7690225163483966,T2,urgent,0
+91-9632555480,user2608@test.com,773,18-25,Married with Kids,419200,17,1.3144386805974007,T2,call later,0
+91-7703016561,user2609@test.com,655,18-25,Single,388601,14,2.6085293597154466,T1,just browsing,0
+91-8175924723,user2610@test.com,492,18-25,Married,776277,0,7.036744728524127,T3,call later,0
+91-8033767325,user2611@test.com,570,51+,Single,371015,7,1.8336467277358992,T3,just browsing,0
+91-7521844436,user2612@test.com,413,26-35,Single,584575,3,2.2008009908652273,T1,just browsing,0
+91-9903321771,user2613@test.com,822,51+,Married with Kids,559943,8,3.8186355954836726,T1,not interested,1
+91-7848129311,user2614@test.com,354,18-25,Married,183050,18,6.11636357304159,T3,looking for 3BHK,0
+91-9130509234,user2615@test.com,364,26-35,Married,314395,6,9.763093647956136,T3,not interested,1
+91-7054610032,user2616@test.com,571,18-25,Single,290487,14,7.838946939079172,T1,not interested,0
+91-9773736311,user2617@test.com,801,18-25,Married,662686,2,5.583035167299095,T3,just browsing,0
+91-8227960290,user2618@test.com,661,36-50,Married,852424,11,0.49386217414897016,T3,looking for 3BHK,0
+91-9883876985,user2619@test.com,445,18-25,Married,699346,1,5.168399137804304,T2,just browsing,0
+91-8361171677,user2620@test.com,508,51+,Married,891462,18,2.040851896332254,T3,looking for 3BHK,1
+91-8109955339,user2621@test.com,585,51+,Married with Kids,625669,6,3.00069050659736,T1,call later,0
+91-9336533422,user2622@test.com,309,51+,Married with Kids,236164,10,2.508606874727689,T2,just browsing,1
+91-8083366929,user2623@test.com,485,26-35,Married with Kids,415090,18,3.474481254036219,T2,not interested,1
+91-9731903124,user2624@test.com,763,36-50,Married with Kids,614218,7,0.6225978056286907,T3,just browsing,0
+91-7949459965,user2625@test.com,433,36-50,Married with Kids,187620,12,5.76837805044646,T2,urgent,1
+91-8978002068,user2626@test.com,470,18-25,Married,442237,8,0.45753044590232217,T1,urgent,0
+91-9395789549,user2627@test.com,512,18-25,Single,487514,1,6.605835423911273,T1,urgent,0
+91-7775647894,user2628@test.com,829,36-50,Single,551736,17,7.308023317788476,T3,not interested,0
+91-9818193643,user2629@test.com,801,26-35,Married with Kids,501783,14,4.8606404151400175,T3,not interested,1
+91-7231319263,user2630@test.com,326,51+,Married,311224,10,7.8125711421824695,T1,urgent,0
+91-7762050762,user2631@test.com,367,18-25,Married with Kids,315752,14,9.673906990494846,T1,not interested,0
+91-8374646527,user2632@test.com,707,36-50,Single,265783,17,3.4005261083145752,T3,not interested,0
+91-9340872789,user2633@test.com,408,26-35,Married,739933,13,6.1890692412616595,T1,not interested,1
+91-8156769112,user2634@test.com,373,51+,Married,279815,18,3.2373174305688366,T3,urgent,1
+91-9317376347,user2635@test.com,561,18-25,Married,387530,12,4.433855850288695,T2,call later,0
+91-7185429788,user2636@test.com,667,51+,Single,605653,15,0.20825523039357363,T2,call later,0
+91-7707874257,user2637@test.com,536,51+,Single,909445,1,0.7434988155754207,T3,looking for 3BHK,0
+91-7463614721,user2638@test.com,665,36-50,Married with Kids,871581,1,7.97528729527409,T3,just browsing,0
+91-7565770780,user2639@test.com,585,36-50,Married with Kids,587758,16,1.3990778115764857,T3,call later,1
